"","Handling","Offer","Choice","RT","Experiment.Time","Block"
"1",14,8,1,14.0256359577179,21.071179151535,1
"2",14,4,0,1.019122838974,28.1486411094666,1
"3",14,20,1,14.0321998596191,46.2118961811066,1
"4",14,8,0,1.01917290687561,53.2825481891632,1
"5",14,20,1,14.0246849060059,71.338210105896,1
"6",14,4,0,1.01878499984741,78.4148330688477,1
"7",14,8,0,1.01934194564819,83.4667401313782,1
"8",14,20,1,14.0249099731445,101.522125959396,1
"9",14,4,0,1.02199792861938,108.603224992752,1
"10",14,8,0,1.02371621131897,113.655080080032,1
"11",14,4,0,1.02143120765686,118.702773094177,1
"12",14,20,1,14.0316500663757,136.763273954391,1
"13",14,8,0,1.01908683776855,143.834431171417,1
"14",14,8,1,14.0251009464264,161.891000032425,1
"15",14,4,0,1.01900291442871,168.967969179153,1
"16",14,20,1,14.0334739685059,187.032667160034,1
"17",14,20,1,14.023628950119,207.106773138046,1
"18",14,4,0,1.02136397361755,214.188274145126,1
"19",14,4,0,1.02184700965881,219.239063024521,1
"20",14,4,0,1.01936292648315,224.286568164825,1
"21",14,8,0,1.01949787139893,229.336851119995,1
"22",14,8,1,14.0250151157379,247.392482995987,1
"23",14,20,1,14.0246670246124,267.475789070129,1
"24",14,20,1,14.0247178077698,287.609532117844,1
"25",14,20,1,14.0240709781647,307.6929500103,1
"26",14,4,0,1.02128100395203,314.774652957916,1
"27",14,4,0,1.02150201797485,319.825409173965,1
"28",14,8,0,1.02157783508301,324.87561917305,1
"29",14,20,1,14.0253889560699,342.930145025253,1
"30",14,8,0,1.02137184143066,350.009771108627,1
"31",14,4,0,1.0215368270874,355.060155153275,1
"32",14,8,1,14.0248258113861,373.112883090973,1
"33",14,8,0,1.0195951461792,380.191195011139,1
"34",14,20,1,14.0243711471558,398.246881008148,1
"35",14,20,1,14.0246860980988,418.330430030823,1
"36",10,4,0,1.01894307136536,431.773441076279,2
"37",10,4,0,1.01932716369629,440.82465004921,2
"38",10,20,1,10.0238001346588,458.879400968552,2
"39",10,20,1,10.0230729579926,478.962136030197,2
"40",10,8,1,10.0226080417633,499.046139955521,2
"41",10,8,1,10.0233190059662,519.12998509407,2
"42",10,8,0,1.01939916610718,530.210066080093,2
"43",10,20,1,10.0230319499969,548.262730121613,2
"44",10,20,1,10.0230209827423,568.347584962845,2
"45",10,4,0,1.01905488967896,579.427472114563,2
"46",10,8,1,10.0233030319214,597.481585025787,2
"47",10,4,0,1.01934099197388,608.561465024948,2
"48",10,8,0,1.01939105987549,617.611952066422,2
"49",10,8,0,1.01904797554016,626.661206007004,2
"50",10,20,1,10.0233709812164,644.716369152069,2
"51",10,4,0,1.01896405220032,655.795778036118,2
"52",10,4,0,1.01955795288086,664.846598148346,2
"53",10,20,1,10.0250809192657,682.902429103851,2
"54",10,4,0,1.01921916007996,693.979984045029,2
"55",10,20,1,10.0231840610504,712.03422999382,2
"56",10,8,1,10.0230231285095,732.118057012558,2
"57",10,4,0,1.01893401145935,743.199447154999,2
"58",10,8,1,10.0223798751831,761.25314617157,2
"59",10,20,1,10.024936914444,781.33953499794,2
"60",10,4,0,1.0214262008667,792.419686079025,2
"61",10,8,0,1.02137279510498,801.469706058502,2
"62",10,8,0,1.01975393295288,810.517841100693,2
"63",10,4,0,1.02106094360352,819.569336175919,2
"64",10,20,1,10.0239069461823,837.622970104218,2
"65",2,20,1,2.01980805397034,856.000200986862,3
"66",2,4,1,2.01935005187988,876.067336082458,3
"67",2,8,1,2.01944613456726,896.218094110489,3
"68",2,20,1,2.01953101158142,916.285202026367,3
"69",2,8,1,2.02024698257446,936.353355169296,3
"70",2,4,1,2.01930809020996,956.436187028885,3
"71",2,4,1,2.01987600326538,976.503843069077,3
"72",2,20,1,2.02026200294495,996.587897062302,3
"73",2,8,1,2.01945209503174,1016.67102909088,3
"74",2,4,1,2.01963710784912,1036.73840498924,3
"75",2,8,1,2.01987886428833,1056.8224401474,3
"76",2,20,1,2.01978206634521,1076.90509200096,3
"77",2,4,1,2.02043104171753,1096.97389817238,3
"78",2,20,1,2.01945185661316,1117.05659914017,3
"79",2,20,1,2.01975798606873,1137.14072012901,3
"80",2,8,1,2.0203001499176,1157.22657203674,3
"81",2,8,1,2.02009892463684,1177.30986118317,3
"82",2,4,1,2.02035903930664,1197.3942501545,3
"83",2,8,1,2.02481603622437,1217.48251199722,3
"84",2,4,1,2.02017188072205,1237.6449201107,3
"85",2,8,1,2.0199921131134,1257.72863101959,3
"86",14,8,0,1.01955604553223,1287.04421496391,4
"87",14,4,0,1.0196328163147,1292.09394812584,4
"88",14,8,0,1.02126693725586,1297.14549899101,4
"89",14,20,1,14.0243999958038,1315.19894504547,4
"90",14,4,0,1.0190908908844,1322.27738499641,4
"91",14,20,1,14.0243108272552,1340.33256196976,4
"92",14,8,0,1.01900792121887,1347.41121196747,4
"93",14,8,0,1.0217502117157,1352.46418309212,4
"94",14,4,0,1.02111291885376,1357.51354217529,4
"95",14,4,0,1.0192289352417,1362.56179499626,4
"96",14,20,1,14.0243558883667,1380.61720514297,4
"97",14,20,1,14.024209022522,1400.70068216324,4
"98",14,4,0,1.01948285102844,1407.77912211418,4
"99",14,20,1,14.0340158939362,1425.84448409081,4
"100",14,8,0,1.02196192741394,1432.91620612144,4
"101",14,4,0,1.01897788047791,1437.96322917938,4
"102",14,8,0,1.01945614814758,1443.01381802559,4
"103",14,20,1,14.0239589214325,1461.06820297241,4
"104",14,4,0,1.02099108695984,1468.14933204651,4
"105",14,8,0,1.01947999000549,1473.19756317139,4
"106",14,4,0,1.01936292648315,1478.24793601036,4
"107",14,20,1,14.0267889499664,1496.305560112,4
"108",14,20,1,14.0198118686676,1516.38237714767,4
"109",14,8,0,1.02333498001099,1523.46923613548,4
"110",14,20,1,14.0246078968048,1541.52100610733,4
"111",14,20,1,14.0244519710541,1561.60455918312,4
"112",14,8,0,1.01933193206787,1568.68327212334,4
"113",14,4,0,1.01927495002747,1573.73334312439,4
"114",14,4,0,1.01888012886047,1578.7831261158,4
"115",14,8,0,1.02036786079407,1583.83629012108,4
"116",14,20,1,14.024670124054,1601.89021801949,4
"117",14,4,0,1.019366979599,1608.96868801117,4
"118",14,4,0,1.01919794082642,1614.01870417595,4
"119",14,8,0,1.02014303207397,1619.07018208504,4
"120",14,20,1,14.0243108272552,1637.12447810173,4
"121",14,8,0,1.0189950466156,1644.20292806625,4
"122",14,8,0,1.0195369720459,1649.25309705734,4
"123",14,20,1,14.0312960147858,1667.3149960041,4
"124",14,8,0,1.02154994010925,1674.38896298409,4
"125",14,4,0,1.02177000045776,1679.43952202797,4
"126",14,4,0,1.02169299125671,1684.48927497864,4
"127",14,20,1,14.0246560573578,1702.54302716255,4
"128",10,8,1,10.0223410129547,1724.75561618805,5
"129",10,20,1,10.0224609375,1744.84003996849,5
"130",10,4,0,1.01899099349976,1755.92032718658,5
"131",10,8,1,10.0232090950012,1773.97488999367,5
"132",10,4,0,1.01956510543823,1785.0548350811,5
"133",10,20,1,10.0232980251312,1803.10892915726,5
"134",10,20,1,10.0226829051971,1823.19217014313,5
"135",10,8,0,1.01949191093445,1834.27276396751,5
"136",10,8,0,1.01923012733459,1843.32286500931,5
"137",10,4,0,1.01929092407227,1852.37285995483,5
"138",10,4,0,1.01965594291687,1861.42355012894,5
"139",10,20,1,10.0228669643402,1879.47685813904,5
"140",10,4,0,1.01962113380432,1890.55743908882,5
"141",10,20,1,10.0227890014648,1908.61068296432,5
"142",10,8,1,10.0239779949188,1928.69578313828,5
"143",10,4,0,1.02114200592041,1939.77650809288,5
"144",10,20,1,10.0256049633026,1957.83142018318,5
"145",10,8,0,1.01906299591064,1968.90828514099,5
"146",10,20,1,10.0290920734406,1986.96884918213,5
"147",10,20,1,10.0228850841522,2007.04628396034,5
"148",10,8,0,1.02232384681702,2018.13121509552,5
"149",10,4,0,1.02166318893433,2027.18094301224,5
"150",10,4,0,1.02160811424255,2036.23056101799,5
