"","Handling","Offer","Choice","RT","Experiment.Time","Block"
"1",14,8,1,14.0233261585236,21.0759520530701,1
"2",14,4,0,1.01927900314331,28.1560471057892,1
"3",14,20,1,14.0224869251251,46.2088940143585,1
"4",14,20,1,14.0226800441742,66.2929871082306,1
"5",14,4,0,1.01894092559814,73.3726239204407,1
"6",14,8,0,1.01910305023193,78.4227769374847,1
"7",14,4,0,1.01957988739014,83.4736170768738,1
"8",14,8,1,14.0234990119934,101.527630090714,1
"9",14,20,1,14.0223939418793,121.609954118729,1
"10",14,4,0,1.01926708221436,128.690192937851,1
"11",14,8,0,1.01884007453918,133.739799976349,1
"12",14,20,1,14.0227258205414,151.794007062912,1
"13",14,8,1,14.0233860015869,171.877968072891,1
"14",14,4,0,1.01916098594666,178.957319974899,1
"15",14,20,1,14.023442029953,197.011799097061,1
"16",14,8,0,1.01940703392029,204.09111905098,1
"17",14,4,0,1.01913905143738,209.140846014023,1
"18",14,20,1,14.0221910476685,227.194242954254,1
"19",14,20,1,14.0226171016693,247.277935028076,1
"20",14,20,1,14.0233860015869,267.362508058548,1
"21",14,4,0,1.01859617233276,274.441292047501,1
"22",14,4,0,1.0189368724823,279.491701126099,1
"23",14,8,1,14.0226349830627,297.545284032822,1
"24",14,8,0,1.01899003982544,304.676461935043,1
"25",14,4,0,1.01927781105042,309.727070093155,1
"26",14,8,1,14.022628068924,327.780267000198,1
"27",14,4,0,1.01937389373779,334.86067199707,1
"28",14,20,1,14.0215561389923,352.912718057632,1
"29",14,8,0,1.01992702484131,359.994429111481,1
"30",14,20,1,14.0225009918213,378.046904087067,1
"31",14,4,0,1.01898288726807,385.12774515152,1
"32",14,8,1,14.0224120616913,403.180588006973,1
"33",14,20,1,14.0221810340881,423.263940095901,1
"34",2,20,1,2.0198860168457,437.510937929153,2
"35",2,4,1,2.01907992362976,457.593445062637,2
"36",2,8,1,2.01920199394226,477.67683506012,2
"37",2,20,1,2.0184428691864,497.741649150848,2
"38",2,4,0,1.01923084259033,516.810922145844,2
"39",2,8,1,2.01892113685608,534.860507011414,2
"40",2,20,1,2.01947999000549,554.928246974945,2
"41",2,8,1,2.01942205429077,575.011677026749,2
"42",2,4,0,1.01895403862,594.094803094864,2
"43",2,4,1,2.01949286460876,612.145010948181,2
"44",2,8,1,2.01971101760864,632.212449073792,2
"45",2,20,1,2.01938796043396,652.29586315155,2
"46",2,4,0,1.01912689208984,671.379078149796,2
"47",2,4,1,2.01982307434082,689.430019140244,2
"48",2,8,1,2.01976490020752,709.496756076813,2
"49",2,20,1,2.01943898200989,729.579972028732,2
"50",2,20,1,2.01992988586426,749.71569609642,2
"51",2,8,1,2.01918911933899,769.798089027405,2
"52",2,4,0,1.01903796195984,788.88139295578,2
"53",2,20,1,2.01955389976501,806.931978940964,2
"54",2,8,1,2.02033615112305,831.535465955734,2
"55",10,8,1,10.020929813385,865.634617090225,3
"56",10,20,1,10.0212531089783,885.718930959702,3
"57",10,4,0,1.01901578903198,896.800414085388,3
"58",10,8,1,10.0217869281769,914.853111982346,3
"59",10,20,1,10.0218431949615,934.936836004257,3
"60",10,4,0,1.01888012886047,946.0172560215,3
"61",10,4,0,1.01917099952698,955.067897081375,3
"62",10,20,1,10.0218942165375,973.120620012283,3
"63",10,20,1,10.0218648910522,993.204152107239,3
"64",10,8,0,1.0190269947052,1004.2846570015,3
"65",10,8,1,10.0218360424042,1022.33772206306,3
"66",10,4,0,1.01883006095886,1033.41826295853,3
"67",10,8,1,10.021183013916,1051.47070598602,3
"68",10,8,1,10.021712064743,1071.55462598801,3
"69",10,20,1,10.021399974823,1091.63797092438,3
"70",10,4,0,1.01871204376221,1102.71901297569,3
"71",10,4,0,1.0201530456543,1111.77066397667,3
"72",10,20,1,10.0211131572723,1129.82152605057,3
"73",10,20,1,10.0206217765808,1149.90450906754,3
"74",10,20,1,10.021919965744,1169.99035310745,3
"75",10,4,0,1.01937699317932,1181.07176494598,3
"76",10,8,1,10.0218451023102,1199.1241710186,3
"77",10,4,0,1.02009296417236,1210.20571899414,3
"78",10,8,1,10.0211970806122,1228.25706601143,3
"79",10,20,1,10.0217142105103,1248.34167504311,3
"80",10,8,0,1.01946592330933,1259.4224190712,3
"81",10,4,0,1.01960110664368,1268.4696149826,3
"82",14,20,1,14.0227489471436,1312.70746612549,4
"83",14,4,0,1.01888012886047,1319.78806400299,4
"84",14,8,1,14.0223960876465,1337.84153699875,4
"85",14,4,0,1.01868796348572,1344.92068505287,4
"86",14,8,0,0.253178119659424,1349.20579910278,4
"87",14,20,1,14.0232009887695,1367.25916194916,4
"88",14,4,0,1.01895999908447,1374.33855509758,4
"89",14,20,1,14.0229330062866,1392.39185214043,4
"90",14,8,0,1.01865577697754,1399.47188806534,4
"91",14,8,1,14.0215749740601,1417.52505493164,4
"92",14,20,1,14.0227010250092,1437.60911512375,4
"93",14,4,0,1.0190601348877,1444.68934106827,4
"94",14,4,0,1.01936507225037,1449.73985314369,4
"95",14,8,0,1.0192551612854,1454.78924703598,4
"96",14,4,0,1.01926112174988,1459.83981108665,4
"97",14,20,1,14.0224599838257,1477.89302206039,4
"98",14,20,1,14.0219259262085,1497.97603011131,4
"99",14,8,0,1.0194251537323,1505.05690097809,4
"100",14,4,0,1.01889395713806,1510.10661792755,4
"101",14,20,1,14.0226030349731,1528.16037392616,4
"102",14,4,0,1.0191969871521,1535.24029302597,4
"103",14,8,1,14.0221860408783,1553.29350495338,4
"104",14,8,0,1.01922488212585,1560.37423014641,4
"105",14,20,1,14.0221450328827,1578.42693114281,4
"106",14,4,0,1.01924109458923,1585.50781393051,4
"107",14,4,0,1.01928615570068,1590.55790805817,4
"108",14,20,1,14.0218160152435,1608.61165595055,4
"109",14,8,0,1.01989603042603,1615.69318699837,4
"110",14,8,1,14.021693944931,1633.74497294426,4
"111",14,20,1,14.0229198932648,1653.82982802391,4
"112",14,8,0,1.01909399032593,1660.90992093086,4
"113",14,8,0,1.01942205429077,1665.9592499733,4
"114",14,20,1,14.0227410793304,1684.01371598244,4
